date,hors,u,v,ws,wd,wf1
2009-08-30 04:00:00,4,4.03,0.4,4.05,84.36,0.276
2009-08-30 05:00:00,5,3.51,-0.19,3.51,93.05,0.206
2009-08-30 06:00:00,6,3.24,-0.55,3.28,99.59,0.135
2009-08-30 07:00:00,7,3.33,-0.54,3.38,99.28,0.04
2009-08-30 08:00:00,8,3.75,-0.34,3.76,95.21,0.085
2009-08-30 09:00:00,9,4.37,-0.17,4.37,92.26,0.08
2009-08-30 10:00:00,10,5.07,-0.25,5.08,92.79,0.095
2009-08-30 11:00:00,11,5.6,-0.67,5.64,96.78,0.07
2009-08-30 12:00:00,12,5.65,-1.5,5.85,104.86,0.065
2009-08-30 13:00:00,13,5.08,-2.74,5.78,118.36,0.16
2009-08-30 14:00:00,14,4.24,-4.05,5.86,133.73,0.155
2009-08-30 15:00:00,15,3.59,-5,6.15,144.33,0.17
2009-08-30 16:00:00,16,3.48,-5.29,6.33,146.65,0.216
2009-08-30 17:00:00,17,3.72,-5.19,6.39,144.34,0.371
2009-08-30 18:00:00,18,3.99,-5.1,6.48,142,0.441
2009-08-30 19:00:00,19,4,-5.3,6.64,142.92,0.436
2009-08-30 20:00:00,20,3.72,-5.49,6.64,145.87,0.451
2009-08-30 21:00:00,21,3.16,-5.28,6.16,149.09,0.351
2009-08-30 22:00:00,22,2.38,-4.4,5.01,151.55,0.241
2009-08-30 23:00:00,23,1.66,-3.16,3.57,152.2,0.226
2009-08-31 00:00:00,24,1.33,-2,2.4,146.41,0.135
2009-08-31 01:00:00,1,1.48,-3.11,3.44,154.53,0.04
2009-08-31 02:00:00,2,1.49,-2.69,3.08,150.93,0.02
2009-08-31 03:00:00,3,1.73,-2.28,2.86,142.86,0.04
2009-08-31 04:00:00,4,2.09,-1.88,2.81,132.03,0.06
2009-08-31 05:00:00,5,2.45,-1.51,2.88,121.56,0.045
2009-08-31 06:00:00,6,2.69,-1.17,2.93,113.5,0
2009-08-31 07:00:00,7,2.7,-0.87,2.84,107.82,0
2009-08-31 08:00:00,8,2.58,-0.56,2.64,102.16,0
2009-08-31 09:00:00,9,2.47,-0.17,2.48,93.92,0
2009-08-31 10:00:00,10,2.46,0.29,2.48,83.17,0
2009-08-31 11:00:00,11,2.51,0.58,2.57,76.93,0.035
2009-08-31 12:00:00,12,2.53,0.37,2.56,81.57,0.08
2009-08-31 13:00:00,13,2.47,-0.5,2.52,101.48,0.055
2009-08-31 14:00:00,14,2.32,-1.65,2.85,125.39,0
2009-08-31 15:00:00,15,2.12,-2.54,3.31,140.07,0.005
2009-08-31 16:00:00,16,1.9,-2.78,3.37,145.63,0.04
2009-08-31 17:00:00,17,1.72,-2.6,3.12,146.58,0.035
2009-08-31 18:00:00,18,1.65,-2.39,2.91,145.44,0.01
2009-08-31 19:00:00,19,1.72,-2.44,2.99,144.83,0
2009-08-31 20:00:00,20,1.77,-2.67,3.2,146.54,0
2009-08-31 21:00:00,21,1.56,-2.91,3.3,151.77,0
2009-08-31 22:00:00,22,0.99,-3.01,3.17,161.7,0.005
2009-08-31 23:00:00,23,0.39,-2.98,3,172.52,0.005
2009-09-01 00:00:00,24,0.18,-2.85,2.86,176.39,0.01
2009-09-01 01:00:00,1,1.04,-2.53,2.73,157.68,0
2009-09-01 02:00:00,2,1.58,-2.69,3.12,149.59,0
2009-09-01 03:00:00,3,1.82,-2.46,3.06,143.45,0
2009-09-01 04:00:00,4,1.86,-1.96,2.7,136.52,0
2009-09-01 05:00:00,5,1.83,-1.37,2.29,126.92,0
2009-09-01 06:00:00,6,1.86,-0.87,2.05,114.97,0
2009-09-01 07:00:00,7,2.06,-0.58,2.14,105.69,0
2009-09-01 08:00:00,8,2.34,-0.47,2.39,101.34,0
2009-09-01 09:00:00,9,2.58,-0.46,2.62,100.06,0.035
2009-09-01 10:00:00,10,2.68,-0.48,2.72,100.22,0.065
2009-09-01 11:00:00,11,2.62,-0.56,2.68,102.1,0.05
2009-09-01 12:00:00,12,2.42,-0.73,2.52,106.82,0.05
2009-09-01 13:00:00,13,2.09,-1,2.31,115.48,0.015
2009-09-01 14:00:00,14,1.73,-1.24,2.13,125.67,0
2009-09-01 15:00:00,15,1.45,-1.33,1.97,132.43,0
2009-09-01 16:00:00,16,1.34,-1.16,1.77,130.93,0
2009-09-01 17:00:00,17,1.35,-0.84,1.59,122.01,0
2009-09-01 18:00:00,18,1.45,-0.55,1.55,110.85,0
2009-09-01 19:00:00,19,1.56,-0.42,1.62,104.97,0
2009-09-01 20:00:00,20,1.65,-0.51,1.73,107.15,0
2009-09-01 21:00:00,21,1.66,-0.87,1.87,117.62,0
2009-09-01 22:00:00,22,1.56,-1.48,2.15,133.41,0
2009-09-01 23:00:00,23,1.44,-2.09,2.53,145.45,0
2009-09-02 00:00:00,24,1.38,-2.38,2.76,149.85,0
2009-09-02 01:00:00,1,0.78,-1.97,2.12,158.45,0
2009-09-02 02:00:00,2,1.09,-2.1,2.37,152.6,0
2009-09-02 03:00:00,3,1.12,-1.9,2.21,149.37,0
2009-09-02 04:00:00,4,0.96,-1.47,1.76,146.78,0
2009-09-02 05:00:00,5,0.71,-0.96,1.2,143.62,0
2009-09-02 06:00:00,6,0.47,-0.53,0.71,138.25,0
2009-09-02 07:00:00,7,0.33,-0.28,0.43,129.85,0
2009-09-02 08:00:00,8,0.27,-0.16,0.32,120.84,0
2009-09-02 09:00:00,9,0.26,-0.1,0.28,112.22,0
2009-09-02 10:00:00,10,0.25,-0.03,0.25,97.1,0
2009-09-02 11:00:00,11,0.26,0.08,0.27,72.16,0
2009-09-02 12:00:00,12,0.28,0.25,0.38,48.03,0
2009-09-02 13:00:00,13,0.33,0.48,0.58,34.48,0
2009-09-02 14:00:00,14,0.41,0.7,0.81,30.2,0
2009-09-02 15:00:00,15,0.52,0.83,0.98,32.01,0
2009-09-02 16:00:00,16,0.66,0.81,1.04,38.96,0
2009-09-02 17:00:00,17,0.78,0.7,1.05,47.95,0
2009-09-02 18:00:00,18,0.82,0.57,1,55.21,0
2009-09-02 19:00:00,19,0.75,0.48,0.89,57.56,0
2009-09-02 20:00:00,20,0.63,0.42,0.75,56.61,0
2009-09-02 21:00:00,21,0.53,0.35,0.63,56.43,0
2009-09-02 22:00:00,22,0.5,0.25,0.56,63.48,0
2009-09-02 23:00:00,23,0.54,0.08,0.54,81.62,0
2009-09-03 00:00:00,24,0.6,-0.2,0.63,108.48,0
2009-09-03 01:00:00,1,0.47,-1.55,1.62,163.3,0
2009-09-03 02:00:00,2,0.2,-1.95,1.96,174.22,0
2009-09-03 03:00:00,3,0.02,-1.89,1.89,179.42,0
2009-09-03 04:00:00,4,-0.07,-1.53,1.53,182.51,0
2009-09-03 05:00:00,5,-0.05,-1.02,1.02,182.68,0
2009-09-03 06:00:00,6,0.09,-0.56,0.57,170.7,0
2009-09-03 07:00:00,7,0.35,-0.28,0.45,128.61,0
2009-09-03 08:00:00,8,0.68,-0.19,0.71,105.47,0
2009-09-03 09:00:00,9,1,-0.24,1.03,103.75,0
2009-09-03 10:00:00,10,1.24,-0.41,1.3,108.46,0
2009-09-03 11:00:00,11,1.33,-0.64,1.48,115.73,0
2009-09-03 12:00:00,12,1.23,-0.88,1.51,125.56,0
2009-09-03 13:00:00,13,0.91,-1.07,1.4,139.57,0
2009-09-03 14:00:00,14,0.52,-1.15,1.26,155.62,0
2009-09-03 15:00:00,15,0.25,-1.06,1.09,166.66,0
2009-09-03 16:00:00,16,0.24,-0.77,0.81,162.78,0
2009-09-03 17:00:00,17,0.42,-0.43,0.6,135.51,0
2009-09-03 18:00:00,18,0.68,-0.2,0.7,106.13,0
2009-09-03 19:00:00,19,0.9,-0.21,0.92,103.48,0
2009-09-03 20:00:00,20,1,-0.5,1.12,116.38,0
2009-09-03 21:00:00,21,0.91,-1.02,1.37,138,0
2009-09-03 22:00:00,22,0.62,-1.72,1.83,160.2,0
2009-09-03 23:00:00,23,0.29,-2.4,2.42,173.18,0
2009-09-04 00:00:00,24,0.15,-2.84,2.84,176.99,0.015
2009-09-04 01:00:00,1,0.99,-2.21,2.42,155.94,0.035
2009-09-04 02:00:00,2,1.04,-2.4,2.62,156.54,0.065
2009-09-04 03:00:00,3,1.08,-2.4,2.64,155.7,0.045
2009-09-04 04:00:00,4,1.13,-2.27,2.53,153.54,0.01
2009-09-04 05:00:00,5,1.2,-2.07,2.4,149.82,0
2009-09-04 06:00:00,6,1.35,-1.89,2.32,144.54,0
2009-09-04 07:00:00,7,1.57,-1.79,2.38,138.67,0
2009-09-04 08:00:00,8,1.81,-1.74,2.51,133.77,0.005
2009-09-04 09:00:00,9,1.98,-1.69,2.6,130.54,0.005
2009-09-04 10:00:00,10,2,-1.62,2.57,129.04,0.02
2009-09-04 11:00:00,11,1.9,-1.56,2.46,129.37,0.035
2009-09-04 12:00:00,12,1.73,-1.56,2.33,132,0.04
2009-09-04 13:00:00,13,1.53,-1.64,2.24,137.09,0.055
2009-09-04 14:00:00,14,1.31,-1.75,2.19,143.33,0.01
2009-09-04 15:00:00,15,1.07,-1.81,2.1,149.31,0
2009-09-04 16:00:00,16,0.84,-1.76,1.95,154.39,0
2009-09-04 17:00:00,17,0.65,-1.69,1.81,159.08,0
2009-09-04 18:00:00,18,0.52,-1.74,1.81,163.18,0
2009-09-04 19:00:00,19,0.49,-1.97,2.03,165.99,0
2009-09-04 20:00:00,20,0.47,-2.3,2.35,168.55,0
2009-09-04 21:00:00,21,0.34,-2.6,2.62,172.45,0
2009-09-04 22:00:00,22,0.07,-2.75,2.75,178.46,0
2009-09-04 23:00:00,23,-0.19,-2.77,2.77,183.84,0
2009-09-05 00:00:00,24,-0.22,-2.66,2.67,184.78,0
2009-09-05 01:00:00,1,0.46,-2.15,2.2,167.9,0
2009-09-05 02:00:00,2,0.83,-2.34,2.48,160.53,0
2009-09-05 03:00:00,3,0.99,-2.38,2.58,157.51,0.01
2009-09-05 04:00:00,4,1,-2.33,2.53,156.84,0.025
2009-09-05 05:00:00,5,0.92,-2.23,2.41,157.68,0.01
2009-09-05 06:00:00,6,0.81,-2.14,2.29,159.35,0.015
2009-09-05 07:00:00,7,0.73,-2.11,2.24,161.02,0.01
2009-09-05 08:00:00,8,0.69,-2.13,2.24,161.96,0.015
2009-09-05 09:00:00,9,0.72,-2.16,2.27,161.63,0.035
2009-09-05 10:00:00,10,0.79,-2.17,2.31,160.08,0.005
2009-09-05 11:00:00,11,0.83,-2.16,2.31,159.03,0
2009-09-05 12:00:00,12,0.73,-2.08,2.2,160.65,0
2009-09-05 13:00:00,13,0.44,-1.94,1.99,167.33,0
2009-09-05 14:00:00,14,0.03,-1.81,1.81,179.18,0
2009-09-05 15:00:00,15,-0.39,-1.75,1.8,192.41,0
2009-09-05 16:00:00,16,-0.71,-1.82,1.96,201.15,0
2009-09-05 17:00:00,17,-0.94,-1.92,2.13,206.06,0
2009-09-05 18:00:00,18,-1.11,-1.89,2.19,210.37,0.005
2009-09-05 19:00:00,19,-1.25,-1.67,2.08,216.88,0.005
2009-09-05 20:00:00,20,-1.39,-1.35,1.93,225.83,0
2009-09-05 21:00:00,21,-1.54,-1.09,1.89,234.68,0.02
2009-09-05 22:00:00,22,-1.73,-1.01,2.01,239.69,0.07
2009-09-05 23:00:00,23,-1.91,-0.98,2.15,242.72,0.025
2009-09-06 00:00:00,24,-2,-0.83,2.16,247.54,0.05
2009-09-06 01:00:00,1,-2.28,-0.33,2.3,261.79,0.04
2009-09-06 02:00:00,2,-2.23,-0.14,2.24,266.3,0.03
2009-09-06 03:00:00,3,-1.93,0.35,1.96,280.22,0.015
2009-09-06 04:00:00,4,-1.5,1.02,1.81,304.15,0
2009-09-06 05:00:00,5,-1.13,1.67,2.02,325.84,0
2009-09-06 06:00:00,6,-1.06,2.12,2.36,333.49,0
2009-09-06 07:00:00,7,-1.39,2.21,2.61,327.84,0
2009-09-06 08:00:00,8,-1.93,2.1,2.85,317.4,0
2009-09-06 09:00:00,9,-2.37,1.98,3.09,309.77,0.01
2009-09-06 10:00:00,10,-2.51,2.01,3.21,308.62,0.03
2009-09-06 11:00:00,11,-2.45,2.18,3.28,311.56,0.04
2009-09-06 12:00:00,12,-2.4,2.43,3.42,315.37,0.085
2009-09-06 13:00:00,13,-2.5,2.72,3.69,317.39,0.1
2009-09-06 14:00:00,14,-2.68,2.93,3.97,317.63,0.035
2009-09-06 15:00:00,15,-2.8,2.97,4.08,316.71,0.04
2009-09-06 16:00:00,16,-2.78,2.77,3.93,314.96,0.055
2009-09-06 17:00:00,17,-2.68,2.5,3.66,313,0.03
2009-09-06 18:00:00,18,-2.61,2.35,3.51,311.99,0.015
2009-09-06 19:00:00,19,-2.62,2.45,3.59,313.02,0.02
2009-09-06 20:00:00,20,-2.65,2.66,3.75,315.01,0.04
2009-09-06 21:00:00,21,-2.58,2.74,3.77,316.74,0.05
2009-09-06 22:00:00,22,-2.34,2.56,3.47,317.61,0.075
2009-09-06 23:00:00,23,-2.03,2.23,3.02,317.68,0.1
2009-09-07 00:00:00,24,-1.81,1.94,2.65,316.96,0.115
2009-09-07 01:00:00,1,-1.44,1.72,2.24,320.06,0.16
2009-09-07 02:00:00,2,-1.41,1.93,2.4,323.83,0.145
2009-09-07 03:00:00,3,-1.33,2.17,2.55,328.49,0.16
2009-09-07 04:00:00,4,-1.21,2.37,2.66,332.9,0.175
2009-09-07 05:00:00,5,-1.08,2.41,2.65,335.8,0.15
2009-09-07 06:00:00,6,-0.96,2.16,2.36,335.91,0.185
2009-09-07 07:00:00,7,-0.88,1.54,1.77,330.39,0.15
2009-09-07 08:00:00,8,-0.85,0.83,1.18,314.23,0.11
2009-09-07 09:00:00,9,-0.91,0.34,0.97,290.79,0.12
2009-09-07 10:00:00,10,-1.08,0.34,1.13,287.28,0.1
2009-09-07 11:00:00,11,-1.34,0.63,1.48,295.08,0.1
2009-09-07 12:00:00,12,-1.67,0.95,1.92,299.65,0.105
2009-09-07 13:00:00,13,-2.02,1.09,2.3,298.38,0.08
2009-09-07 14:00:00,14,-2.3,1.08,2.55,295.2,0.01
2009-09-07 15:00:00,15,-2.39,1.01,2.59,292.85,0.005
2009-09-07 16:00:00,16,-2.2,0.93,2.39,292.78,0.045
2009-09-07 17:00:00,17,-1.89,0.85,2.07,294.09,0.035
2009-09-07 18:00:00,18,-1.64,0.75,1.8,294.64,0.025
2009-09-07 19:00:00,19,-1.59,0.63,1.71,291.82,0.015
2009-09-07 20:00:00,20,-1.7,0.52,1.77,287,0.01
2009-09-07 21:00:00,21,-1.9,0.44,1.95,282.98,0.005
2009-09-07 22:00:00,22,-2.1,0.43,2.15,281.5,0
2009-09-07 23:00:00,23,-2.21,0.55,2.28,284.02,0.005
2009-09-08 00:00:00,24,-2.12,0.88,2.3,292.51,0.025
2009-09-08 01:00:00,1,-1.48,1.37,2.02,312.8,0.05
2009-09-08 02:00:00,2,-1.36,1.54,2.06,318.58,0.05
2009-09-08 03:00:00,3,-1.34,1.29,1.86,313.76,0.03
2009-09-08 04:00:00,4,-1.39,0.75,1.58,298.38,0.005
2009-09-08 05:00:00,5,-1.46,0.14,1.46,275.49,0
2009-09-08 06:00:00,6,-1.47,-0.34,1.51,257.07,0
2009-09-08 07:00:00,7,-1.41,-0.53,1.51,249.3,0
2009-09-08 08:00:00,8,-1.31,-0.56,1.42,246.89,0
2009-09-08 09:00:00,9,-1.23,-0.59,1.37,244.24,0.025
2009-09-08 10:00:00,10,-1.23,-0.77,1.45,238.04,0.05
2009-09-08 11:00:00,11,-1.3,-0.98,1.63,232.97,0.06
2009-09-08 12:00:00,12,-1.46,-1.11,1.83,232.81,0.08
2009-09-08 13:00:00,13,-1.69,-1.04,1.99,238.41,0.09
2009-09-08 14:00:00,14,-2,-0.86,2.18,246.65,0.055
2009-09-08 15:00:00,15,-2.38,-0.7,2.48,253.62,0.07
2009-09-08 16:00:00,16,-2.82,-0.65,2.89,257.01,0.1
2009-09-08 17:00:00,17,-3.23,-0.71,3.31,257.53,0.07
2009-09-08 18:00:00,18,-3.54,-0.87,3.65,256.14,0.035
2009-09-08 19:00:00,19,-3.67,-1.1,3.83,253.4,0.005
2009-09-08 20:00:00,20,-3.63,-1.32,3.86,250.06,0.015
2009-09-08 21:00:00,21,-3.42,-1.47,3.72,246.81,0.03
2009-09-08 22:00:00,22,-3.07,-1.5,3.42,243.9,0.03
2009-09-08 23:00:00,23,-2.6,-1.52,3.01,239.62,0.05
2009-09-09 00:00:00,24,-2.03,-1.65,2.61,230.92,0.07
2009-09-09 01:00:00,1,-1.39,-2.14,2.56,212.98,0.095
2009-09-09 02:00:00,2,-1.21,-2.51,2.78,205.8,0.11
2009-09-09 03:00:00,3,-1.34,-2.63,2.96,207.03,0.145
2009-09-09 04:00:00,4,-1.69,-2.56,3.07,213.34,0.185
2009-09-09 05:00:00,5,-2.11,-2.32,3.14,222.25,0.241
2009-09-09 06:00:00,6,-2.48,-1.94,3.15,231.95,0.226
2009-09-09 07:00:00,7,-2.7,-1.46,3.07,241.6,0.206
2009-09-09 08:00:00,8,-2.8,-0.95,2.95,251.31,0.236
2009-09-09 09:00:00,9,-2.83,-0.48,2.87,260.42,0.236
2009-09-09 10:00:00,10,-2.84,-0.12,2.84,267.67,0.18
2009-09-09 11:00:00,11,-2.81,0.14,2.81,272.87,0.115
2009-09-09 12:00:00,12,-2.72,0.31,2.74,276.46,0.06
2009-09-09 13:00:00,13,-2.56,0.4,2.59,278.8,0.01
2009-09-09 14:00:00,14,-2.43,0.39,2.46,279.01,0.005
2009-09-09 15:00:00,15,-2.46,0.25,2.47,275.75,0
2009-09-09 16:00:00,16,-2.73,-0.02,2.73,269.55,0
2009-09-09 17:00:00,17,-3.14,-0.34,3.15,263.75,0.015
2009-09-09 18:00:00,18,-3.52,-0.62,3.58,260.07,0.055
2009-09-09 19:00:00,19,-3.76,-0.75,3.84,258.76,0.045
2009-09-09 20:00:00,20,-3.82,-0.68,3.88,259.91,0.05
2009-09-09 21:00:00,21,-3.69,-0.36,3.71,264.35,0.08
2009-09-09 22:00:00,22,-3.37,0.21,3.37,273.64,0.06
2009-09-09 23:00:00,23,-2.93,0.94,3.08,287.78,0.055
2009-09-10 00:00:00,24,-2.49,1.67,3,303.72,0.085
2009-09-10 01:00:00,1,-1.63,1.75,2.39,316.97,0.105
2009-09-10 02:00:00,2,-1.59,2.13,2.66,323.31,0.085
2009-09-10 03:00:00,3,-1.69,2.33,2.88,324.07,0.115
2009-09-10 04:00:00,4,-1.88,2.37,3.02,321.47,0.18
2009-09-10 05:00:00,5,-2.13,2.25,3.1,316.45,0.241
2009-09-10 06:00:00,6,-2.4,1.97,3.11,309.37,0.331
2009-09-10 07:00:00,7,-2.64,1.56,3.06,300.66,0.286
2009-09-10 08:00:00,8,-2.75,1.13,2.98,292.37,0.296
2009-09-10 09:00:00,9,-2.66,0.81,2.78,286.99,0.211
2009-09-10 10:00:00,10,-2.31,0.69,2.42,286.64,0.185
2009-09-10 11:00:00,11,-1.92,0.71,2.05,290.3,0.18
2009-09-10 12:00:00,12,-1.74,0.77,1.9,293.86,0.14
2009-09-10 13:00:00,13,-1.94,0.8,2.1,292.31,0.095
2009-09-10 14:00:00,14,-2.36,0.83,2.5,289.46,0.05
2009-09-10 15:00:00,15,-2.71,0.94,2.87,289.11,0.04
2009-09-10 16:00:00,16,-2.82,1.16,3.05,292.37,0.04
2009-09-10 17:00:00,17,-2.78,1.45,3.14,297.46,0.095
2009-09-10 18:00:00,18,-2.75,1.71,3.24,301.91,0.115
2009-09-10 19:00:00,19,-2.83,1.9,3.41,303.79,0.135
2009-09-10 20:00:00,20,-2.94,2,3.55,304.19,0.1
2009-09-10 21:00:00,21,-2.91,2.02,3.55,304.77,0.09
2009-09-10 22:00:00,22,-2.66,1.99,3.32,306.7,0.115
2009-09-10 23:00:00,23,-2.33,1.9,3,309.14,0.155
2009-09-11 00:00:00,24,-2.11,1.77,2.75,309.94,0.211
2009-09-11 01:00:00,1,-2.57,1.31,2.89,297.05,0.226
2009-09-11 02:00:00,2,-2.61,1.13,2.84,293.47,0.316
2009-09-11 03:00:00,3,-2.67,0.91,2.82,288.73,0.195
2009-09-11 04:00:00,4,-2.75,0.66,2.83,283.49,0.11
2009-09-11 05:00:00,5,-2.83,0.43,2.86,278.58,0.1
2009-09-11 06:00:00,6,-2.88,0.24,2.89,274.76,0.085
2009-09-11 07:00:00,7,-2.89,0.12,2.89,272.46,0.065
2009-09-11 08:00:00,8,-2.84,0.06,2.84,271.24,0.11
2009-09-11 09:00:00,9,-2.73,0.02,2.73,270.49,0.201
2009-09-11 10:00:00,10,-2.56,-0.01,2.56,269.82,0.221
2009-09-11 11:00:00,11,-2.46,0,2.46,270.01,0.185
2009-09-11 12:00:00,12,-2.57,0.09,2.57,272.04,0.195
2009-09-11 13:00:00,13,-2.98,0.29,2.99,275.57,0.16
2009-09-11 14:00:00,14,-3.48,0.55,3.52,278.92,0.075
2009-09-11 15:00:00,15,-3.8,0.79,3.88,281.75,0.085
2009-09-11 16:00:00,16,-3.75,0.95,3.87,284.25,0.115
2009-09-11 17:00:00,17,-3.44,0.96,3.57,285.55,0.08
2009-09-11 18:00:00,18,-3.07,0.73,3.16,283.38,0.03
2009-09-11 19:00:00,19,-2.81,0.25,2.83,275.09,0.01
2009-09-11 20:00:00,20,-2.68,-0.31,2.7,263.43,0.015
2009-09-11 21:00:00,21,-2.64,-0.72,2.74,254.77,0.005
2009-09-11 22:00:00,22,-2.68,-0.83,2.81,252.82,0
2009-09-11 23:00:00,23,-2.75,-0.77,2.86,254.26,0.01
2009-09-12 00:00:00,24,-2.78,-0.76,2.89,254.66,0
2009-09-12 01:00:00,1,-3,-1.05,3.18,250.81,0.005
2009-09-12 02:00:00,2,-2.93,-1.42,3.26,244.13,0
2009-09-12 03:00:00,3,-2.43,-1.85,3.05,232.7,0
2009-09-12 04:00:00,4,-1.65,-2.29,2.82,215.8,0
2009-09-12 05:00:00,5,-0.8,-2.71,2.82,196.47,0
2009-09-12 06:00:00,6,-0.09,-3.08,3.08,181.68,0.005
2009-09-12 07:00:00,7,0.32,-3.37,3.38,174.55,0.06
2009-09-12 08:00:00,8,0.49,-3.48,3.52,171.94,0.12
2009-09-12 09:00:00,9,0.53,-3.32,3.36,170.84,0.155
2009-09-12 10:00:00,10,0.52,-2.84,2.89,169.63,0.18
2009-09-12 11:00:00,11,0.38,-2.34,2.37,170.77,0.226
2009-09-12 12:00:00,12,0.01,-2.16,2.16,179.77,0.206
2009-09-12 13:00:00,13,-0.64,-2.53,2.61,194.16,0.13
2009-09-12 14:00:00,14,-1.35,-3.12,3.4,203.36,0.045
2009-09-12 15:00:00,15,-1.85,-3.51,3.96,207.8,0.135
2009-09-12 16:00:00,16,-1.94,-3.36,3.88,209.96,0.105
2009-09-12 17:00:00,17,-1.74,-2.93,3.41,210.63,0.055
2009-09-12 18:00:00,18,-1.43,-2.57,2.94,209.04,0.025
2009-09-12 19:00:00,19,-1.16,-2.55,2.8,204.4,0.005
2009-09-12 20:00:00,20,-0.89,-2.76,2.9,197.81,0
2009-09-12 21:00:00,21,-0.53,-2.99,3.04,190.04,0.01
2009-09-12 22:00:00,22,-0.03,-3.08,3.08,180.51,0
2009-09-12 23:00:00,23,0.57,-3.02,3.07,169.36,0.005
2009-09-13 00:00:00,24,1.18,-2.86,3.09,157.62,0.075
2009-09-13 01:00:00,1,1.47,-2.2,2.64,146.35,0.095
2009-09-13 02:00:00,2,2.02,-2.11,2.92,136.24,0.14
2009-09-13 03:00:00,3,2.36,-1.81,2.98,127.52,0.256
2009-09-13 04:00:00,4,2.54,-1.41,2.9,118.99,0.291
2009-09-13 05:00:00,5,2.59,-1.01,2.78,111.28,0.261
2009-09-13 06:00:00,6,2.58,-0.76,2.69,106.39,0.211
2009-09-13 07:00:00,7,2.55,-0.75,2.66,106.35,0.266
2009-09-13 08:00:00,8,2.55,-0.92,2.71,109.83,0.336
2009-09-13 09:00:00,9,2.62,-1.17,2.87,114.14,0.441
2009-09-13 10:00:00,10,2.77,-1.46,3.14,117.79,0.391
2009-09-13 11:00:00,11,2.85,-1.9,3.43,123.71,0.311
2009-09-13 12:00:00,12,2.65,-2.66,3.76,135.05,0.17
2009-09-13 13:00:00,13,2.08,-3.78,4.32,151.25,0.1
2009-09-13 14:00:00,14,1.36,-4.88,5.07,164.4,0.1
2009-09-13 15:00:00,15,0.85,-5.43,5.5,171.14,0.065
2009-09-13 16:00:00,16,0.78,-5.12,5.18,171.34,0.11
2009-09-13 17:00:00,17,1.07,-4.32,4.45,166.11,0.16
2009-09-13 18:00:00,18,1.54,-3.61,3.92,156.89,0.15
2009-09-13 19:00:00,19,2.03,-3.4,3.96,149.22,0.11
2009-09-13 20:00:00,20,2.38,-3.48,4.22,145.65,0.09
2009-09-13 21:00:00,21,2.47,-3.49,4.28,144.72,0.1
2009-09-13 22:00:00,22,2.22,-3.16,3.86,144.85,0.12
2009-09-13 23:00:00,23,1.85,-2.63,3.22,144.79,0.115
2009-09-14 00:00:00,24,1.65,-2.15,2.71,142.54,0.105
2009-09-14 01:00:00,1,1.58,-1.88,2.46,139.92,0.095
2009-09-14 02:00:00,2,2.04,-1.91,2.79,133.12,0.105
2009-09-14 03:00:00,3,2.36,-1.74,2.93,126.36,0.115
2009-09-14 04:00:00,4,2.57,-1.43,2.94,119.11,0.1
2009-09-14 05:00:00,5,2.67,-1.07,2.88,111.78,0.085
2009-09-14 06:00:00,6,2.66,-0.73,2.76,105.26,0.1
2009-09-14 07:00:00,7,2.57,-0.47,2.61,100.41,0.065
2009-09-14 08:00:00,8,2.52,-0.31,2.54,97.1,0.06
2009-09-14 09:00:00,9,2.69,-0.25,2.7,95.29,0.085
2009-09-14 10:00:00,10,3.19,-0.29,3.2,95.2,0.085
2009-09-14 11:00:00,11,3.89,-0.52,3.93,97.59,0.195
2009-09-14 12:00:00,12,4.66,-1.04,4.77,102.53,0.175
2009-09-14 13:00:00,13,5.33,-1.87,5.65,109.33,0.221
2009-09-14 14:00:00,14,5.83,-2.77,6.45,115.4,0.331
2009-09-14 15:00:00,15,6.1,-3.41,6.99,119.23,0.331
2009-09-14 16:00:00,16,6.12,-3.58,7.09,120.34,0.441
2009-09-14 17:00:00,17,6.05,-3.47,6.98,119.82,0.516
2009-09-14 18:00:00,18,6.09,-3.36,6.96,118.88,0.536
2009-09-14 19:00:00,19,6.35,-3.46,7.23,118.58,0.511
2009-09-14 20:00:00,20,6.52,-3.57,7.43,118.72,0.461
2009-09-14 21:00:00,21,6.21,-3.43,7.1,118.88,0.451
2009-09-14 22:00:00,22,5.19,-2.84,5.92,118.7,0.341
2009-09-14 23:00:00,23,3.86,-2.05,4.37,117.99,0.195
2009-09-15 00:00:00,24,2.76,-1.38,3.09,116.51,0.075
2009-09-15 01:00:00,1,2.98,-1.21,3.22,112.16,0.14
2009-09-15 02:00:00,2,2.92,-1.22,3.17,112.68,0.195
2009-09-15 03:00:00,3,2.89,-1.17,3.11,111.99,0.251
2009-09-15 04:00:00,4,2.84,-1.09,3.04,110.9,0.306
2009-09-15 05:00:00,5,2.76,-1.04,2.95,110.56,0.251
2009-09-15 06:00:00,6,2.63,-1.08,2.84,112.35,0.201
2009-09-15 07:00:00,7,2.41,-1.26,2.72,117.56,0.16
2009-09-15 08:00:00,8,2.1,-1.53,2.6,126.09,0.09
2009-09-15 09:00:00,9,1.7,-1.85,2.51,137.44,0.03
2009-09-15 10:00:00,10,1.2,-2.16,2.47,150.97,0.04
2009-09-15 11:00:00,11,0.64,-2.45,2.53,165.4,0.035
2009-09-15 12:00:00,12,0.06,-2.73,2.73,178.74,0.05
2009-09-15 13:00:00,13,-0.47,-2.98,3.01,189.06,0.035
