date,hors,u,v,ws,wd,wf3
2009-09-07 14:00:00,14,-3.81,-0.62,3.86,260.76,0
2009-09-07 15:00:00,15,-3.95,-0.13,3.95,268.18,0
2009-09-07 16:00:00,16,-3.77,0.06,3.77,270.94,0
2009-09-07 17:00:00,17,-3.41,0.05,3.41,270.88,0.02
2009-09-07 18:00:00,18,-3.09,0.03,3.09,270.64,0.049
2009-09-07 19:00:00,19,-2.97,0.14,2.97,272.76,0.069
2009-09-07 20:00:00,20,-2.99,0.29,3,275.59,0.04
2009-09-07 21:00:00,21,-3.05,0.34,3.06,276.44,0.109
2009-09-07 22:00:00,22,-3.06,0.2,3.06,273.69,0.148
2009-09-07 23:00:00,23,-3.02,-0.08,3.02,268.43,0.079
2009-09-08 00:00:00,24,-2.96,-0.39,2.98,262.47,0.099
2009-09-08 01:00:00,1,-2.49,-0.91,2.65,249.9,0.128
2009-09-08 02:00:00,2,-2.64,-1.28,2.93,244.09,0.04
2009-09-08 03:00:00,3,-2.73,-1.33,3.04,244.01,0.03
2009-09-08 04:00:00,4,-2.78,-1.15,3.01,247.53,0.01
2009-09-08 05:00:00,5,-2.83,-0.84,2.95,253.43,0.03
2009-09-08 06:00:00,6,-2.9,-0.5,2.94,260.14,0.03
2009-09-08 07:00:00,7,-3,-0.23,3.01,265.69,0.04
2009-09-08 08:00:00,8,-3.12,-0.07,3.12,268.75,0.069
2009-09-08 09:00:00,9,-3.2,-0.08,3.2,268.65,0.178
2009-09-08 10:00:00,10,-3.22,-0.27,3.23,265.25,0.198
2009-09-08 11:00:00,11,-3.26,-0.55,3.3,260.4,0.277
2009-09-08 12:00:00,12,-3.38,-0.8,3.47,256.67,0.267
2009-09-08 13:00:00,13,-3.65,-0.91,3.76,256.02,0.247
2009-09-08 14:00:00,14,-4.04,-0.83,4.12,258.33,0.287
2009-09-08 15:00:00,15,-4.47,-0.55,4.5,263.03,0.237
2009-09-08 16:00:00,16,-4.88,-0.06,4.88,269.26,0.188
2009-09-08 17:00:00,17,-5.2,0.42,5.22,274.61,0.198
2009-09-08 18:00:00,18,-5.38,0.66,5.42,276.99,0.168
2009-09-08 19:00:00,19,-5.35,0.5,5.37,275.32,0.158
2009-09-08 20:00:00,20,-5.1,0.11,5.1,271.22,0.158
2009-09-08 21:00:00,21,-4.62,-0.25,4.63,266.86,0.178
2009-09-08 22:00:00,22,-3.94,-0.4,3.96,264.15,0.168
2009-09-08 23:00:00,23,-3.28,-0.44,3.3,262.43,0.188
2009-09-09 00:00:00,24,-2.89,-0.52,2.94,259.9,0.148
2009-09-09 01:00:00,1,-2.37,-0.17,2.38,265.94,0.109
2009-09-09 02:00:00,2,-2.4,-0.48,2.44,258.58,0.148
2009-09-09 03:00:00,3,-2.5,-0.64,2.58,255.64,0.158
2009-09-09 04:00:00,4,-2.64,-0.69,2.73,255.42,0.208
2009-09-09 05:00:00,5,-2.78,-0.71,2.87,255.67,0.277
2009-09-09 06:00:00,6,-2.85,-0.8,2.96,254.38,0.247
2009-09-09 07:00:00,7,-2.83,-1,3,250.49,0.128
2009-09-09 08:00:00,8,-2.8,-1.24,3.06,246.15,0.099
2009-09-09 09:00:00,9,-2.91,-1.39,3.22,244.42,0.099
2009-09-09 10:00:00,10,-3.22,-1.37,3.5,246.95,0.069
2009-09-09 11:00:00,11,-3.64,-1.21,3.84,251.67,0.089
2009-09-09 12:00:00,12,-4.02,-0.96,4.14,256.55,0.119
2009-09-09 13:00:00,13,-4.26,-0.69,4.31,260.79,0.119
2009-09-09 14:00:00,14,-4.38,-0.42,4.4,264.59,0.099
2009-09-09 15:00:00,15,-4.49,-0.15,4.49,268.04,0.198
2009-09-09 16:00:00,16,-4.63,0.08,4.63,270.95,0.237
2009-09-09 17:00:00,17,-4.8,0.25,4.81,272.98,0.168
2009-09-09 18:00:00,18,-4.98,0.34,5,273.89,0.128
2009-09-09 19:00:00,19,-5.14,0.33,5.15,273.69,0.178
2009-09-09 20:00:00,20,-5.23,0.28,5.24,273.06,0.178
2009-09-09 21:00:00,21,-5.19,0.25,5.2,272.73,0.158
2009-09-09 22:00:00,22,-4.99,0.27,5,273.1,0.198
2009-09-09 23:00:00,23,-4.69,0.25,4.7,273.09,0.188
2009-09-10 00:00:00,24,-4.36,0.07,4.36,270.9,0.257
2009-09-10 01:00:00,1,-3.84,-0.4,3.86,264.12,0.346
2009-09-10 02:00:00,2,-3.91,-0.59,3.96,261.38,0.385
2009-09-10 03:00:00,3,-4.05,-0.65,4.1,260.83,0.356
2009-09-10 04:00:00,4,-4.21,-0.62,4.25,261.61,0.217
2009-09-10 05:00:00,5,-4.3,-0.54,4.33,262.87,0.277
2009-09-10 06:00:00,6,-4.23,-0.45,4.25,263.92,0.316
2009-09-10 07:00:00,7,-3.94,-0.4,3.96,264.22,0.267
2009-09-10 08:00:00,8,-3.58,-0.41,3.6,263.49,0.237
2009-09-10 09:00:00,9,-3.3,-0.5,3.34,261.41,0.287
2009-09-10 10:00:00,10,-3.24,-0.66,3.31,258.55,0.247
2009-09-10 11:00:00,11,-3.34,-0.74,3.42,257.48,0.188
2009-09-10 12:00:00,12,-3.48,-0.58,3.53,260.55,0.138
2009-09-10 13:00:00,13,-3.56,-0.07,3.56,268.94,0.089
2009-09-10 14:00:00,14,-3.52,0.61,3.58,279.88,0.03
2009-09-10 15:00:00,15,-3.31,1.21,3.52,290.05,0.049
2009-09-10 16:00:00,16,-2.91,1.52,3.28,297.61,0.089
2009-09-10 17:00:00,17,-2.53,1.61,3,302.44,0.069
2009-09-10 18:00:00,18,-2.46,1.6,2.93,303.04,0.03
2009-09-10 19:00:00,19,-2.83,1.57,3.23,299.08,0.02
2009-09-10 20:00:00,20,-3.37,1.52,3.7,294.23,0.03
2009-09-10 21:00:00,21,-3.71,1.39,3.96,290.52,0.01
2009-09-10 22:00:00,22,-3.56,1.15,3.74,287.94,0.01
2009-09-10 23:00:00,23,-3.1,0.84,3.21,285.18,0.02
2009-09-11 00:00:00,24,-2.59,0.49,2.64,280.72,0.049
2009-09-11 01:00:00,1,-2.76,0.79,2.87,285.94,0.069
2009-09-11 02:00:00,2,-2.65,0.56,2.7,281.88,0.109
2009-09-11 03:00:00,3,-2.59,0.23,2.6,275.14,0.188
2009-09-11 04:00:00,4,-2.57,-0.13,2.57,267,0.168
2009-09-11 05:00:00,5,-2.56,-0.47,2.6,259.53,0.168
2009-09-11 06:00:00,6,-2.52,-0.7,2.62,254.48,0.138
2009-09-11 07:00:00,7,-2.45,-0.77,2.57,252.51,0.178
2009-09-11 08:00:00,8,-2.36,-0.76,2.48,252.05,0.138
2009-09-11 09:00:00,9,-2.28,-0.79,2.41,250.98,0.049
2009-09-11 10:00:00,10,-2.25,-0.91,2.43,247.93,0.01
2009-09-11 11:00:00,11,-2.27,-1.06,2.51,245.02,0
2009-09-11 12:00:00,12,-2.35,-1.1,2.6,244.81,0
2009-09-11 13:00:00,13,-2.46,-0.98,2.65,248.35,0
2009-09-11 14:00:00,14,-2.58,-0.82,2.7,252.33,0.01
2009-09-11 15:00:00,15,-2.63,-0.83,2.76,252.55,0
2009-09-11 16:00:00,16,-2.61,-1.12,2.84,246.83,0.01
2009-09-11 17:00:00,17,-2.61,-1.51,3.01,239.85,0.02
2009-09-11 18:00:00,18,-2.73,-1.76,3.25,237.22,0.099
2009-09-11 19:00:00,19,-3.05,-1.67,3.47,241.33,0.208
2009-09-11 20:00:00,20,-3.38,-1.32,3.63,248.74,0.217
2009-09-11 21:00:00,21,-3.51,-0.85,3.61,256.32,0.208
2009-09-11 22:00:00,22,-3.27,-0.41,3.3,262.84,0.148
2009-09-11 23:00:00,23,-2.85,-0.06,2.85,268.87,0.198
2009-09-12 00:00:00,24,-2.49,0.16,2.5,273.63,0.208
2009-09-12 01:00:00,1,-3.03,0.29,3.05,275.53,0.375
2009-09-12 02:00:00,2,-2.58,-0.18,2.59,266.1,0.306
2009-09-12 03:00:00,3,-2.08,-0.62,2.17,253.43,0.168
2009-09-12 04:00:00,4,-1.58,-1.03,1.88,236.94,0.138
2009-09-12 05:00:00,5,-1.14,-1.39,1.8,219.22,0.04
2009-09-12 06:00:00,6,-0.82,-1.7,1.89,205.57,0
2009-09-12 07:00:00,7,-0.66,-1.95,2.06,198.76,0
2009-09-12 08:00:00,8,-0.69,-2.15,2.26,197.7,0.03
2009-09-12 09:00:00,9,-0.88,-2.3,2.46,200.81,0.138
2009-09-12 10:00:00,10,-1.2,-2.43,2.71,206.39,0.217
2009-09-12 11:00:00,11,-1.56,-2.55,2.99,211.48,0.227
2009-09-12 12:00:00,12,-1.82,-2.71,3.27,213.87,0.257
2009-09-12 13:00:00,13,-1.88,-2.92,3.47,212.82,0.277
2009-09-12 14:00:00,14,-1.79,-3.08,3.57,210.13,0.138
2009-09-12 15:00:00,15,-1.62,-3.11,3.5,207.61,0.089
2009-09-12 16:00:00,16,-1.44,-2.92,3.26,206.25,0.069
2009-09-12 17:00:00,17,-1.2,-2.65,2.91,204.43,0.049
2009-09-12 18:00:00,18,-0.86,-2.47,2.61,199.25,0.01
2009-09-12 19:00:00,19,-0.4,-2.48,2.52,189.04,0.02
2009-09-12 20:00:00,20,0.05,-2.62,2.62,178.89,0.02
2009-09-12 21:00:00,21,0.3,-2.74,2.75,173.83,0.02
2009-09-12 22:00:00,22,0.22,-2.74,2.74,175.49,0.03
2009-09-12 23:00:00,23,-0.07,-2.66,2.66,181.61,0.02
2009-09-13 00:00:00,24,-0.4,-2.57,2.6,188.91,0.109
2009-09-13 01:00:00,1,-0.13,-2.67,2.67,182.87,0.128
2009-09-13 02:00:00,2,-0.22,-2.59,2.6,184.91,0.148
2009-09-13 03:00:00,3,-0.23,-2.58,2.59,185.13,0.119
2009-09-13 04:00:00,4,-0.17,-2.62,2.63,183.67,0.089
2009-09-13 05:00:00,5,-0.03,-2.68,2.68,180.71,0.069
2009-09-13 06:00:00,6,0.17,-2.73,2.73,176.38,0.059
2009-09-13 07:00:00,7,0.44,-2.73,2.77,170.78,0.04
2009-09-13 08:00:00,8,0.76,-2.67,2.78,164.19,0.03
2009-09-13 09:00:00,9,1.08,-2.53,2.75,156.81,0.02
2009-09-13 10:00:00,10,1.4,-2.3,2.7,148.7,0.03
2009-09-13 11:00:00,11,1.69,-2.05,2.66,140.63,0.03
2009-09-13 12:00:00,12,1.92,-1.87,2.68,134.14,0.04
2009-09-13 13:00:00,13,2.1,-1.82,2.78,130.91,0.03
2009-09-13 14:00:00,14,2.21,-1.97,2.96,131.77,0.049
2009-09-13 15:00:00,15,2.25,-2.39,3.28,136.67,0.03
2009-09-13 16:00:00,16,2.22,-3.07,3.79,144.15,0.01
2009-09-13 17:00:00,17,2.08,-3.86,4.39,151.63,0.02
2009-09-13 18:00:00,18,1.81,-4.53,4.88,158.26,0.049
2009-09-13 19:00:00,19,1.37,-4.9,5.09,164.36,0.03
2009-09-13 20:00:00,20,0.86,-4.9,4.97,170.1,0.059
2009-09-13 21:00:00,21,0.36,-4.5,4.52,175.48,0.079
2009-09-13 22:00:00,22,-0.06,-3.74,3.74,180.88,0.099
2009-09-13 23:00:00,23,-0.44,-2.85,2.88,188.7,0.059
2009-09-14 00:00:00,24,-0.86,-2.14,2.31,201.89,0.04
2009-09-14 01:00:00,1,-0.51,-1.89,1.95,195.05,0.079
2009-09-14 02:00:00,2,-0.91,-1.55,1.8,210.48,0.069
2009-09-14 03:00:00,3,-1.23,-1.22,1.73,225.41,0.01
2009-09-14 04:00:00,4,-1.44,-0.91,1.7,237.54,0
2009-09-14 05:00:00,5,-1.43,-0.67,1.58,244.86,0
2009-09-14 06:00:00,6,-1.12,-0.52,1.23,245.04,0
2009-09-14 07:00:00,7,-0.46,-0.49,0.68,223.41,0
2009-09-14 08:00:00,8,0.32,-0.6,0.68,152.35,0
2009-09-14 09:00:00,9,0.94,-0.88,1.29,133.16,0.049
2009-09-14 10:00:00,10,1.21,-1.31,1.78,137.31,0.069
2009-09-14 11:00:00,11,1.2,-1.69,2.07,144.66,0.069
2009-09-14 12:00:00,12,1.06,-1.78,2.07,149.12,0.02
2009-09-14 13:00:00,13,0.97,-1.44,1.74,146.04,0.04
2009-09-14 14:00:00,14,1.1,-0.93,1.44,130.16,0.01
2009-09-14 15:00:00,15,1.64,-0.59,1.74,109.71,0.01
2009-09-14 16:00:00,16,2.67,-0.67,2.75,104.18,0.04
2009-09-14 17:00:00,17,3.81,-1.08,3.96,105.83,0.089
2009-09-14 18:00:00,18,4.61,-1.62,4.89,109.31,0.089
2009-09-14 19:00:00,19,4.72,-2.09,5.16,113.9,0.168
2009-09-14 20:00:00,20,4.3,-2.36,4.9,118.74,0.168
2009-09-14 21:00:00,21,3.67,-2.28,4.32,121.88,0.109
2009-09-14 22:00:00,22,3.09,-1.79,3.56,120.06,0.188
2009-09-14 23:00:00,23,2.65,-1.03,2.85,111.27,0.119
2009-09-15 00:00:00,24,2.43,-0.25,2.45,95.84,0.02
2009-09-15 01:00:00,1,2.14,0.86,2.31,68.12,0
2009-09-15 02:00:00,2,2.66,1.14,2.9,66.82,0
2009-09-15 03:00:00,3,3.02,0.49,3.06,80.84,0.04
2009-09-15 04:00:00,4,3.2,-0.75,3.28,103.18,0.109
2009-09-15 05:00:00,5,3.14,-2.09,3.78,123.68,0.198
2009-09-15 06:00:00,6,2.79,-3.05,4.14,137.5,0.336
2009-09-15 07:00:00,7,2.14,-3.26,3.9,146.76,0.296
2009-09-15 08:00:00,8,1.37,-2.98,3.28,155.36,0.217
2009-09-15 09:00:00,9,0.72,-2.6,2.69,164.42,0.425
2009-09-15 10:00:00,10,0.4,-2.42,2.45,170.69,0.336
2009-09-15 11:00:00,11,0.34,-2.4,2.42,172.01,0.158
2009-09-15 12:00:00,12,0.44,-2.37,2.41,169.61,0.089
2009-09-15 13:00:00,13,0.61,-2.25,2.33,164.96,0.02
2009-09-15 14:00:00,14,0.83,-2.1,2.26,158.36,0
2009-09-15 15:00:00,15,1.12,-2.02,2.31,150.98,0
2009-09-15 16:00:00,16,1.45,-2.11,2.56,145.52,0
2009-09-15 17:00:00,17,1.66,-2.33,2.86,144.5,0
2009-09-15 18:00:00,18,1.59,-2.63,3.07,148.95,0.02
2009-09-15 19:00:00,19,1.1,-2.97,3.17,159.64,0.049
2009-09-15 20:00:00,20,0.35,-3.3,3.32,174.03,0.04
2009-09-15 21:00:00,21,-0.48,-3.62,3.65,187.56,0.02
2009-09-15 22:00:00,22,-1.2,-3.89,4.07,197.18,0
2009-09-15 23:00:00,23,-1.75,-4.09,4.45,203.1,0.02
2009-09-16 00:00:00,24,-2.06,-4.21,4.69,206.1,0.188
2009-09-16 01:00:00,1,-2.17,-5.25,5.68,202.47,0.227
2009-09-16 02:00:00,2,-2.36,-5.54,6.02,203.11,0.277
2009-09-16 03:00:00,3,-2.56,-5.65,6.2,204.37,0.494
2009-09-16 04:00:00,4,-2.74,-5.6,6.24,206.08,0.316
2009-09-16 05:00:00,5,-2.88,-5.39,6.11,208.09,0.287
2009-09-16 06:00:00,6,-2.93,-5.01,5.8,210.28,0.464
2009-09-16 07:00:00,7,-2.88,-4.49,5.33,212.65,0.435
2009-09-16 08:00:00,8,-2.8,-3.97,4.86,215.21,0.435
2009-09-16 09:00:00,9,-2.81,-3.65,4.61,217.64,0.296
2009-09-16 10:00:00,10,-2.99,-3.63,4.7,219.45,0.267
2009-09-16 11:00:00,11,-3.33,-3.77,5.03,221.44,0.316
2009-09-16 12:00:00,12,-3.82,-3.85,5.42,224.79,0.445
2009-09-16 13:00:00,13,-4.42,-3.71,5.77,229.96,0.395
2009-09-16 14:00:00,14,-4.95,-3.46,6.04,235.09,0.287
2009-09-16 15:00:00,15,-5.24,-3.25,6.16,238.19,0.385
2009-09-16 16:00:00,16,-5.15,-3.21,6.07,238.12,0.405
2009-09-16 17:00:00,17,-4.88,-3.25,5.87,236.33,0.385
2009-09-16 18:00:00,18,-4.68,-3.27,5.71,235.02,0.435
2009-09-16 19:00:00,19,-4.72,-3.16,5.68,236.16,0.504
2009-09-16 20:00:00,20,-4.91,-2.92,5.72,239.29,0.474
2009-09-16 21:00:00,21,-5.1,-2.55,5.7,243.43,0.356
2009-09-16 22:00:00,22,-5.13,-2.09,5.54,247.82,0.395
2009-09-16 23:00:00,23,-5.02,-1.69,5.29,251.4,0.316
2009-09-17 00:00:00,24,-4.77,-1.5,5,252.55,0.287
2009-09-17 01:00:00,1,-4.01,-1.12,4.16,254.43,0.316
2009-09-17 02:00:00,2,-4.04,-1.28,4.24,252.48,0.296
2009-09-17 03:00:00,3,-3.93,-1.44,4.19,249.92,0.464
2009-09-17 04:00:00,4,-3.71,-1.6,4.04,246.63,0.425
2009-09-17 05:00:00,5,-3.38,-1.77,3.82,242.45,0.366
2009-09-17 06:00:00,6,-2.97,-1.92,3.54,237.17,0.395
2009-09-17 07:00:00,7,-2.51,-2.07,3.25,230.51,0.395
2009-09-17 08:00:00,8,-2.05,-2.23,3.03,222.62,0.356
2009-09-17 09:00:00,9,-1.7,-2.45,2.98,214.73,0.257
2009-09-17 10:00:00,10,-1.51,-2.72,3.11,209,0.287
2009-09-17 11:00:00,11,-1.5,-2.94,3.3,207.01,0.346
2009-09-17 12:00:00,12,-1.67,-2.97,3.41,209.33,0.395
2009-09-17 13:00:00,13,-1.99,-2.74,3.38,216,0.267
2009-09-17 14:00:00,14,-2.29,-2.37,3.29,224.03,0.109
2009-09-17 15:00:00,15,-2.36,-2.04,3.12,229.22,0.089
2009-09-17 16:00:00,16,-2.09,-1.88,2.82,227.98,0.109
2009-09-17 17:00:00,17,-1.65,-1.81,2.45,222.28,0.188
2009-09-17 18:00:00,18,-1.28,-1.67,2.1,217.41,0.217
2009-09-17 19:00:00,19,-1.17,-1.35,1.79,220.72,0.178
2009-09-17 20:00:00,20,-1.22,-0.9,1.52,233.49,0.148
2009-09-17 21:00:00,21,-1.28,-0.4,1.34,252.82,0.119
2009-09-17 22:00:00,22,-1.21,0.08,1.21,273.84,0.059
2009-09-17 23:00:00,23,-0.91,0.42,1,294.75,0.02
2009-09-18 00:00:00,24,-0.33,0.51,0.6,327.17,0
2009-09-18 01:00:00,1,0.08,1.19,1.19,3.93,0
2009-09-18 02:00:00,2,0.8,1.06,1.33,37.1,0
2009-09-18 03:00:00,3,1.36,1.05,1.72,52.38,0
2009-09-18 04:00:00,4,1.79,1.1,2.1,58.42,0
2009-09-18 05:00:00,5,2.11,1.11,2.39,62.32,0
2009-09-18 06:00:00,6,2.38,0.97,2.57,67.77,0
2009-09-18 07:00:00,7,2.61,0.63,2.69,76.45,0.01
2009-09-18 08:00:00,8,2.79,0.21,2.8,85.68,0.03
2009-09-18 09:00:00,9,2.86,-0.11,2.86,92.15,0.049
2009-09-18 10:00:00,10,2.82,-0.2,2.83,94.14,0.168
2009-09-18 11:00:00,11,2.79,-0.2,2.79,94.15,0.247
2009-09-18 12:00:00,12,2.89,-0.28,2.9,95.54,0.138
2009-09-18 13:00:00,13,3.2,-0.58,3.25,100.23,0.119
2009-09-18 14:00:00,14,3.53,-1.07,3.69,106.83,0.069
2009-09-18 15:00:00,15,3.64,-1.69,4.01,114.89,0.109
2009-09-18 16:00:00,16,3.33,-2.38,4.09,125.59,0.188
2009-09-18 17:00:00,17,2.64,-3.13,4.09,139.84,0.158
2009-09-18 18:00:00,18,1.69,-3.92,4.27,156.73,0.119
2009-09-18 19:00:00,19,0.6,-4.74,4.77,172.8,0.089
2009-09-18 20:00:00,20,-0.43,-5.45,5.46,184.55,0.059
2009-09-18 21:00:00,21,-1.2,-5.91,6.03,191.45,0.336
2009-09-18 22:00:00,22,-1.55,-6.03,6.22,194.38,0.573
2009-09-18 23:00:00,23,-1.6,-5.89,6.11,195.15,0.553
2009-09-19 00:00:00,24,-1.53,-5.66,5.86,195.16,0.375
2009-09-19 01:00:00,1,-1.2,-5.58,5.71,192.13,0.306
2009-09-19 02:00:00,2,-1.43,-5.23,5.43,195.31,0.425
2009-09-19 03:00:00,3,-1.77,-4.74,5.06,200.48,0.593
2009-09-19 04:00:00,4,-2.16,-4.17,4.7,207.41,0.662
2009-09-19 05:00:00,5,-2.54,-3.59,4.39,215.3,0.553
2009-09-19 06:00:00,6,-2.83,-3.06,4.17,222.8,0.494
2009-09-19 07:00:00,7,-2.99,-2.65,3.99,228.44,0.326
2009-09-19 08:00:00,8,-2.99,-2.35,3.8,231.84,0.287
2009-09-19 09:00:00,9,-2.83,-2.14,3.54,232.96,0.237
2009-09-19 10:00:00,10,-2.54,-1.98,3.22,232.07,0.188
2009-09-19 11:00:00,11,-2.28,-1.82,2.92,231.43,0.178
2009-09-19 12:00:00,12,-2.24,-1.58,2.74,234.84,0.168
2009-09-19 13:00:00,13,-2.53,-1.21,2.81,244.37,0.158
2009-09-19 14:00:00,14,-2.95,-0.81,3.06,254.68,0.069
2009-09-19 15:00:00,15,-3.24,-0.48,3.27,261.62,0.079
2009-09-19 16:00:00,16,-3.2,-0.31,3.21,264.5,0.099
2009-09-19 17:00:00,17,-3.04,-0.31,3.06,264.25,0.069
2009-09-19 18:00:00,18,-3.07,-0.45,3.11,261.61,0.099
2009-09-19 19:00:00,19,-3.47,-0.7,3.54,258.55,0.148
2009-09-19 20:00:00,20,-3.95,-0.9,4.05,257.24,0.208
2009-09-19 21:00:00,21,-4.13,-0.84,4.22,258.46,0.208
2009-09-19 22:00:00,22,-3.76,-0.44,3.78,263.34,0.217
2009-09-19 23:00:00,23,-3.16,0.12,3.16,272.26,0.188
2009-09-20 00:00:00,24,-2.83,0.57,2.88,281.49,0.227
2009-09-20 01:00:00,1,-3.27,0.54,3.31,279.35,0.247
2009-09-20 02:00:00,2,-3.46,0.32,3.47,275.34,0.257
2009-09-20 03:00:00,3,-3.35,-0.03,3.35,269.51,0.168
2009-09-20 04:00:00,4,-3.06,-0.45,3.09,261.63,0.109
2009-09-20 05:00:00,5,-2.71,-0.85,2.84,252.61,0.059
2009-09-20 06:00:00,6,-2.46,-1.13,2.71,245.33,0.059
2009-09-20 07:00:00,7,-2.41,-1.23,2.7,243.03,0.059
2009-09-20 08:00:00,8,-2.48,-1.18,2.75,244.52,0.049
2009-09-20 09:00:00,9,-2.58,-1.08,2.8,247.18,0.02
2009-09-20 10:00:00,10,-2.62,-0.99,2.8,249.22,0
2009-09-20 11:00:00,11,-2.68,-0.91,2.83,251.15,0.02
2009-09-20 12:00:00,12,-2.88,-0.84,3,253.74,0.04
2009-09-20 13:00:00,13,-3.29,-0.75,3.37,257.09,0.069
2009-09-20 14:00:00,14,-3.78,-0.61,3.82,260.79,0.03
2009-09-20 15:00:00,15,-4.16,-0.37,4.18,264.98,0.069
2009-09-20 16:00:00,16,-4.32,0.01,4.32,270.11,0.089
2009-09-20 17:00:00,17,-4.35,0.41,4.37,275.35,0.099
2009-09-20 18:00:00,18,-4.4,0.7,4.45,279.06,0.138
2009-09-20 19:00:00,19,-4.58,0.8,4.65,279.85,0.247
2009-09-20 20:00:00,20,-4.81,0.73,4.87,278.6,0.306
2009-09-20 21:00:00,21,-4.98,0.57,5.02,276.57,0.336
2009-09-20 22:00:00,22,-4.99,0.42,5,274.78,0.296
2009-09-20 23:00:00,23,-4.8,0.38,4.82,274.54,0.375
2009-09-21 00:00:00,24,-4.43,0.6,4.47,277.75,0.464
2009-09-21 01:00:00,1,-3.89,1.9,4.33,296.03,0.435
2009-09-21 02:00:00,2,-3.6,2.39,4.32,303.56,0.326
2009-09-21 03:00:00,3,-3.3,3.07,4.5,312.95,0.208
2009-09-21 04:00:00,4,-2.99,3.84,4.87,322.16,0.158
2009-09-21 05:00:00,5,-2.69,4.58,5.31,329.58,0.316
2009-09-21 06:00:00,6,-2.42,5.11,5.66,334.69,0.464
2009-09-21 07:00:00,7,-2.19,5.36,5.79,337.79,0.573
2009-09-21 08:00:00,8,-1.98,5.45,5.8,340.06,0.662
2009-09-21 09:00:00,9,-1.75,5.56,5.83,342.55,0.702
2009-09-21 10:00:00,10,-1.49,5.83,6.02,345.64,0.672
2009-09-21 11:00:00,11,-1.27,6.15,6.28,348.3,0.504
2009-09-21 12:00:00,12,-1.17,6.36,6.46,349.54,0.642
2009-09-21 13:00:00,13,-1.23,6.36,6.48,349.04,0.534
2009-09-21 14:00:00,14,-1.3,6.33,6.47,348.38,0.543
2009-09-21 15:00:00,15,-1.19,6.52,6.63,349.63,0.504
2009-09-21 16:00:00,16,-0.78,7.06,7.1,353.71,0.514
2009-09-21 17:00:00,17,-0.2,7.72,7.72,358.54,0.375
2009-09-21 18:00:00,18,0.34,8.16,8.17,2.42,0.267
2009-09-21 19:00:00,19,0.68,8.13,8.16,4.8,0.198
2009-09-21 20:00:00,20,0.83,7.75,7.79,6.09,0.247
2009-09-21 21:00:00,21,0.82,7.19,7.23,6.52,0.257
2009-09-21 22:00:00,22,0.73,6.63,6.67,6.26,0.425
2009-09-21 23:00:00,23,0.64,6.15,6.18,5.94,0.781
2009-09-22 00:00:00,24,0.67,5.79,5.83,6.56,0.613
2009-09-22 01:00:00,1,-0.2,5.1,5.11,357.77,0.563
2009-09-22 02:00:00,2,0.11,5.21,5.21,1.2,0.613
2009-09-22 03:00:00,3,0.53,5.09,5.12,5.94,0.474
2009-09-22 04:00:00,4,0.99,4.81,4.91,11.63,0.484
2009-09-22 05:00:00,5,1.39,4.38,4.6,17.54,0.326
2009-09-22 06:00:00,6,1.61,3.87,4.19,22.66,0.267
2009-09-22 07:00:00,7,1.6,3.3,3.67,25.87,0.336
2009-09-22 08:00:00,8,1.42,2.81,3.14,26.76,0.198
2009-09-22 09:00:00,9,1.17,2.53,2.78,24.82,0.168
2009-09-22 10:00:00,10,0.95,2.54,2.71,20.58,0.148
2009-09-22 11:00:00,11,0.83,2.74,2.86,16.8,0.059
2009-09-22 12:00:00,12,0.83,2.95,3.07,15.69,0.059
2009-09-22 13:00:00,13,0.97,3.07,3.22,17.49,0.04
2009-09-22 14:00:00,14,1.1,3.16,3.34,19.14,0.049
2009-09-22 15:00:00,15,1.03,3.31,3.47,17.23,0.128
2009-09-22 16:00:00,16,0.66,3.6,3.66,10.44,0.158
2009-09-22 17:00:00,17,0.23,3.86,3.87,3.39,0.099
2009-09-22 18:00:00,18,0.03,3.88,3.88,0.43,0.148
2009-09-22 19:00:00,19,0.26,3.52,3.53,4.17,0.128
2009-09-22 20:00:00,20,0.64,2.98,3.04,12.09,0.099
2009-09-22 21:00:00,21,0.78,2.53,2.65,17.2,0.119
2009-09-22 22:00:00,22,0.43,2.39,2.43,10.22,0.247
2009-09-22 23:00:00,23,-0.17,2.5,2.5,356.11,0.257
2009-09-23 00:00:00,24,-0.65,2.7,2.78,346.54,0.277
2009-09-23 01:00:00,1,-0.84,3.4,3.51,346.13,0.247
2009-09-23 02:00:00,2,-0.51,3.74,3.78,352.22,0.366
2009-09-23 03:00:00,3,-0.2,4.05,4.06,357.21,0.445
2009-09-23 04:00:00,4,0.13,4.3,4.3,1.75,0.474
2009-09-23 05:00:00,5,0.56,4.44,4.47,7.19,0.464
2009-09-23 06:00:00,6,1.19,4.42,4.57,15.06,0.474
2009-09-23 07:00:00,7,2.05,4.2,4.68,25.96,0.455
2009-09-23 08:00:00,8,2.88,3.83,4.79,36.92,0.326
2009-09-23 09:00:00,9,3.35,3.34,4.73,45.11,0.128
2009-09-23 10:00:00,10,3.28,2.8,4.31,49.47,0.128
2009-09-23 11:00:00,11,2.96,2.35,3.78,51.57,0.168
2009-09-23 12:00:00,12,2.87,2.16,3.59,53.04,0.148
2009-09-23 13:00:00,13,3.3,2.29,4.01,55.2,0.208
2009-09-23 14:00:00,14,4.02,2.49,4.73,58.27,0.138
2009-09-23 15:00:00,15,4.68,2.39,5.26,62.92,0.168
